"","Article_id_to_keep","Grouping","Article_id_to_delete","Absolute_Sales_Transferred","Transferability_Percentage","Sales_to_delete","Ranking_to_delete","New_Total_Sales_receiving_sales","Total_Sales_Transferability","Sales_Lost.Relative","Sales_Lost.Absolute","article_to_delete-PRODUCT.DIVISION","article_to_delete-CHANNEL..ECOM.","article_to_delete-INTRO.DATE","article_to_delete-BRAND.ASSET","article_to_delete-PRODUCT.GROUP","article_to_delete-CLASS","article_to_delete-PRODUCT.TYPE","article_to_delete-AGE","article_to_delete-GENDER","article_to_delete-BUSINESS.UNIT","article_to_delete-MARKETING.DIVISION","article_to_delete-MODEL.NAME","article_to_delete-SALES.VOLUME","article_to_delete-RRP...local.currency.","article_to_delete-RRP..LOCAL.CURRENCY..currency.","article_to_delete-GOOD.BETTER.BEST.INDICATION","article_to_delete-INVOICE.MARGIN","article_to_delete-CARRY.OVER.ARTICLE","article_to_delete-SALES.UNITS","article_to_delete-MANDATORY.RANGE","article_to_delete-RANGE.TYPE.SPECIAL.USAGE","article_to_delete-CREATION.CENTER","article_to_delete-FRANCHISE","article_to_keep-PRODUCT.DIVISION","article_to_keep-CHANNEL..ECOM.","article_to_keep-INTRO.DATE","article_to_keep-BRAND.ASSET","article_to_keep-PRODUCT.GROUP","article_to_keep-CLASS","article_to_keep-PRODUCT.TYPE","article_to_keep-AGE","article_to_keep-GENDER","article_to_keep-BUSINESS.UNIT","article_to_keep-MARKETING.DIVISION","article_to_keep-MODEL.NAME","article_to_keep-SALES.VOLUME","article_to_keep-RRP...local.currency.","article_to_keep-RRP..LOCAL.CURRENCY..currency.","article_to_keep-GOOD.BETTER.BEST.INDICATION","article_to_keep-INVOICE.MARGIN","article_to_keep-CARRY.OVER.ARTICLE","article_to_keep-SALES.UNITS","article_to_keep-MANDATORY.RANGE","article_to_keep-RANGE.TYPE.SPECIAL.USAGE","article_to_keep-CREATION.CENTER","article_to_keep-FRANCHISE"
"971","CY4745","T&L_Tank Tops_Female_Adult","CE5582",56.0186614462471,14.8985801718742,376,3,2371.01866144625,99.4494105543162,0.550589445683798,2.07021631577108,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"972","CY4751","ECOM_T-Shirt (SSlve)_ADULT_WOM","CV3312",4.94417278855653,6.25844656779307,79,5,1231.71131946435,91.1241661753698,8.87583382463021,7.01190872145786,"APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP WOM Training","T-Shirt (SSlve)","ADULT","WOM","TRAINING","SP","NPZ67","105","25","0","Good","0.7712","","79","NO ASSIGNMENT","INLINE","CCP","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","1553.657354","35","0","Good","0.781428571","","1165","NO ASSIGNMENT","INLINE","CCH","not applicable"
"973","CY4751","ECOM_T-Shirt (SSlve)_ADULT_WOM","CV3313",5.07177421780132,6.30446598234381,80.4473246743698,5,1231.71131946435,94.0017169936518,5.99828300634822,4.8254582050045,"APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP WOM Training","T-Shirt (SSlve)","ADULT","WOM","TRAINING","SP","NPZ67","105","25","0","Good","0.7712","","79","NO ASSIGNMENT","INLINE","CCP","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","1553.657354","35","0","Good","0.781428571","","1165","NO ASSIGNMENT","INLINE","CCH","not applicable"
"974","CY4751","ECOM_T-Shirt (SSlve)_ADULT_WOM","BQ9513",38.5234159923917,9.07888478044777,424.318811439875,2,1231.71131946435,97.1265446113642,2.87345538863583,12.1926117523146,"APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP WOM Athltcs","T-Shirt (SSlve)","ADULT","WOM","TRAINING","SP","DKQ35","558","30","0","Good","0.741333333","CO","419","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","1553.657354","35","0","Good","0.781428571","","1165","NO ASSIGNMENT","INLINE","CCH","not applicable"
"975","CY4752","CS_T-Shirt (SSlve)_ADULT_WOM","CY4751",10.5652715660121,9.18257392303181,115.057843852606,4,245.643729649395,93.6877765959817,6.31222340401834,7.26270814782307,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","155.4041275","35","0","Good","0.781428571","","109","NO ASSIGNMENT","INLINE","CCH","not applicable","APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","293.915951","35","0","Good","0.781428571","","206","NO ASSIGNMENT","INLINE","CCH","not applicable"
"976","CY4752","CS_T-Shirt (SSlve)_ADULT_WOM","CY4754",6.69622269182737,8.13482705679825,82.3154892547022,5,245.643729649395,86.4627193484207,13.5372806515793,11.1432788001297,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","116.5530956","35","0","Good","0.781428571","","82","NO ASSIGNMENT","INLINE","CCH","not applicable","APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","293.915951","35","0","Good","0.781428571","","206","NO ASSIGNMENT","INLINE","CCH","not applicable"
"977","CY4752","DtC_T-Shirt (SSlve)_ADULT_WOM","CY4751",10.5521462880377,9.16782620756559,115.099763554961,4,245.793256437612,93.6512989947216,6.34870100527836,7.30733984588682,"APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","1709.061482","35","0","Good","0.781428571","","109","NO ASSIGNMENT","INLINE","CCH","not applicable","APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","1226.110364","35","0","Good","0.781428571","","206","NO ASSIGNMENT","INLINE","CCH","not applicable"
"978","CY4752","DtC_T-Shirt (SSlve)_ADULT_WOM","CY4754",6.68391918422654,8.11974536698701,82.3168570211794,4,245.793256437612,86.3939167664987,13.6060832335013,11.2001000815039,"APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","971.0646406","35","0","Good","0.781428571","","82","NO ASSIGNMENT","INLINE","CCH","not applicable","APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","1226.110364","35","0","Good","0.781428571","","206","NO ASSIGNMENT","INLINE","CCH","not applicable"
"979","CY4752","ECOM_T-Shirt (SSlve)_ADULT_WOM","CV3312",5.00720883560127,6.33823903240667,79,4,751.062975365189,91.1241661753698,8.87583382463021,7.01190872145786,"APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP WOM Training","T-Shirt (SSlve)","ADULT","WOM","TRAINING","SP","NPZ67","105","25","0","Good","0.7712","","79","NO ASSIGNMENT","INLINE","CCP","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZW18","932.1944127","35","0","Good","0.781428571","","699","NO ASSIGNMENT","INLINE","CCH","not applicable"
"980","CY4761","ECOM_Tght Long_ADULT_WOM","CF8872",32.8431710448739,15.0656747912266,218,3,1780.84317104487,97.4270536728262,2.57294632717375,5.60902299323878,"APPAREL","ECOM","4/1/2018","NON ROYALTY","TIGHTS","adi perf APP WOM Athltcs","Tght Long","ADULT","WOM","TRAINING","SP","BX384","290","27.25","0","Good","0.743853211","","218","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/15/2018","NON ROYALTY","TIGHTS","adi Ori APP WOM Originals","Tght Long","ADULT","WOM","ORIGINALS/NEO","OG","EZW54","2330.486032","40","0","Good","0.80525","","1748","NO ASSIGNMENT","INLINE","CCH","not applicable"
"981","CY4761","T&L_Tights_Female_Adult","CF8866",37.9805856424897,7.23174872445572,525.192274920312,3,2914.39917869947,92.3912641167642,7.60873588323579,39.9604930778442,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"982","CY4761","T&L_Tights_Female_Adult","CE5412",26.2713011088559,10.9273121195378,240.418694199129,2,2914.39917869947,83.8803234205752,16.1196765794248,38.7547159413758,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"983","CY4761","T&L_Tights_Female_Adult","DM3309",105.163983656314,15.7577099977616,667.381133878289,3,2914.39917869947,99.0025703304374,0.997429669562592,6.6566574383653,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"984","CY4766","T&L_Sweatshirts _Female_Adult","CW2302",47.3679576576161,14.9675435867562,316.471152283992,1,2527.58668398217,96.8122018433721,3.18779815662795,10.0884615587683,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"985","CY4766","T&L_Sweatshirts _Female_Adult","CW2301",13.2187263245546,12.7103137736102,104,1,2527.58668398217,88.6422975895237,11.3577024104763,11.8120105068954,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"986","CY4767","T&L_Sweatshirts _Female_Adult","CW2301",10.6475093470425,10.2379897567717,104,4,1116.9474995696,88.6422975895237,11.3577024104763,11.8120105068954,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"987","CY4982","CS_T-Shirt (SSlve)_ADULT_WOM","CV9891",9.30923759930739,5.44372117597051,171.008714413955,4,115.695793219296,95.8904669300278,4.10953306997216,7.02765967137573,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EKC86","220.278944","35","0","Good","0.847142857","","154","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZX10","132.0935084","35","0","Good","0.781428571","","92","NO ASSIGNMENT","INLINE","CCH","not applicable"
"988","CY4982","DtC_T-Shirt (SSlve)_ADULT_WOM","CV9891",9.32521945663,5.45688511835251,170.889055832742,4,115.743733825791,95.9027277954286,4.09727220457141,7.00178978528946,"APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EKC86","1152.473357","35","0","Good","0.847142857","","154","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZX10","1608.067995","35","0","Good","0.781428571","","92","NO ASSIGNMENT","INLINE","CCH","not applicable"
"989","CY4982","ECOM_T-Shirt (SSlve)_ADULT_WOM","BQ9513",31.4784536668317,7.41858546407909,424.318811439875,5,1170.25320744694,97.1265446113642,2.87345538863583,12.1926117523146,"APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP WOM Athltcs","T-Shirt (SSlve)","ADULT","WOM","TRAINING","SP","DKQ35","558","30","0","Good","0.741333333","CO","419","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP WOM Originals","T-Shirt (SSlve)","ADULT","WOM","ORIGINALS/NEO","OG","EZX10","1475.974487","35","0","Good","0.781428571","","1107","NO ASSIGNMENT","INLINE","CCH","not applicable"
"990","CY6152","CS_T-Shirt (SSlve)_ADULT_MEN","CF1691",5.50279222133451,4.08053761349785,134.854588844667,2,150.625071125919,91.3755904650414,8.62440953495863,11.6304120186487,"APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN FB Lic","T-Shirt (SSlve)","ADULT","MEN","SOCCER","SP","FEDERATION T-SHIRTS","188","40","0","Good","0.82875","","132","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","CAMO HYPE TEE","200","40","0","Good","0.7095","","140","NO ASSIGNMENT","INLINE","CCP",""
"991","CY6152","DtC_T-Shirt (SSlve)_ADULT_MEN","CF1691",5.50279222133451,4.08053761349785,134.854588844667,2,150.625071125919,91.3755904650414,8.62440953495863,11.6304120186487,"APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN FB Lic","T-Shirt (SSlve)","ADULT","MEN","SOCCER","SP","FEDERATION T-SHIRTS","487","40","0","Good","0.82875","","132","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","CAMO HYPE TEE","500","40","0","Good","0.7095","","140","NO ASSIGNMENT","INLINE","CCP",""
"992","CY6337","ECOM_Graphic T-Shirt_ADULT_MEN","CV4279",4.8540362230601,4.9194989490653,98.6693212726951,4,586.256082457171,93.3826812269596,6.61731877304044,6.52926351980964,"APPAREL","ECOM","1/3/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Tennis","Graphic T-Shirt","ADULT","MEN","US SPORTS","SP","ELG50*","125.6155566","30","0","Good","0.783","","94","NO ASSIGNMENT","INLINE","CCH","","APPAREL","ECOM","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","700","35","0","Good","0.685142857","","525","NO ASSIGNMENT","INLINE","CCP",""
"993","CY6338","CS_Graphic T-Shirt_ADULT_MEN","CV4282",6.36680392569137,9.4940625759404,67.0609012186833,3,1298.01097749458,92.8181860041101,7.18181399588993,4.81618918949331,"APPAREL","CS","4/11/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Tennis","Graphic T-Shirt","ADULT","MEN","US SPORTS","SP","ELG47*","93.72893238","40","0","Good","0.81625","","66","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"994","CY6338","CS_Graphic T-Shirt_ADULT_MEN","CE2264",6.5312464644527,7.77529341006274,84,5,1298.01097749458,91.3875163888811,8.61248361111886,7.23448623333984,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","Graphic T-Shirt","ADULT","MEN","ORIGINALS/NEO","OG","GRAPH7","120.5589539","40","0","Good","0.811","","84","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"995","CY6338","CS_Graphic T-Shirt_ADULT_MEN","CE2241",7.81825341259765,8.89375101233531,87.9072665937468,5,1298.01097749458,94.3887920155447,5.61120798445533,4.93265956202476,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","Graphic T-Shirt","ADULT","MEN","ORIGINALS/NEO","OG","GRAPH3","120.5589539","35","0","Good","0.820857143","","84","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"996","CY6338","CS_Graphic T-Shirt_ADULT_MEN","CX0072",42.3488403496137,10.2431696971289,413.434919090365,5,1298.01097749458,99.5627981802888,0.437201819711248,1.8075449895848,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","EVQ03","550","40","0","Good","0.7245","","385","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"997","CY6338","CS_Graphic T-Shirt_ADULT_MEN","CX0071",38.7614164080391,9.85073732398373,393.487463254818,5,1298.01097749458,94.5904301052392,5.40956989476084,21.2859793518907,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","EVQ02","550","40","0","Good","0.7245","","385","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"998","CY6338","DtC_Graphic T-Shirt_ADULT_MEN","CE2241",7.76787302658895,8.80538596222977,88.2172917792454,5,1251.69706996891,96.7714989137618,3.22850108623824,2.84809622334289,"APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","Graphic T-Shirt","ADULT","MEN","ORIGINALS/NEO","OG","GRAPH3","243.5598177","35","0","Good","0.820857143","","84","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","2400","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"999","CY6338","DtC_Graphic T-Shirt_ADULT_MEN","CE2264",6.38740953232941,7.60405896705882,84,5,1251.69706996891,93.9692403385236,6.03075966147642,5.0658381156402,"APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","Graphic T-Shirt","ADULT","MEN","ORIGINALS/NEO","OG","GRAPH7","243.5598177","40","0","Good","0.811","","84","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","2400","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1000","CY6338","DtC_Graphic T-Shirt_ADULT_MEN","CX0071",35.7450071114795,9.09201972379268,393.147047601968,5,1251.69706996891,99.5996547656048,0.400345234395203,1.57394546923992,"APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","EVQ02","550","40","0","Good","0.7245","","385","NO ASSIGNMENT","INLINE","CCP","","APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","2400","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1001","CY6338","DtC_Graphic T-Shirt_ADULT_MEN","CV4282",5.88502449651232,8.78057696962279,67.0232094869403,4,1251.69706996891,95.774414013883,4.22558598611695,2.83212334752596,"APPAREL","DtC","4/11/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Tennis","Graphic T-Shirt","ADULT","MEN","US SPORTS","SP","ELG47*","202.5957481","40","0","Good","0.81625","","66","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","2400","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1002","CY6339","CS_Graphic T-Shirt_ADULT_MEN","CX0071",42.3469711633023,10.7619619728212,393.487463254818,3,1305.06034126391,94.5904301052392,5.40956989476084,21.2859793518907,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","EVQ02","550","40","0","Good","0.7245","","385","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1003","CY6339","CS_Graphic T-Shirt_ADULT_MEN","CE2240",6.92277147338228,8.11657998658506,85.2917298273918,5,1305.06034126391,90.9623427553586,9.03765724464138,7.70837419982523,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","Graphic T-Shirt","ADULT","MEN","ORIGINALS/NEO","OG","GRAPH2","120.5589539","35","0","Good","0.830571429","","84","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1004","CY6339","CS_Graphic T-Shirt_ADULT_MEN","CX0072",46.4793927675297,11.2422513487233,413.434919090365,3,1305.06034126391,99.5627981802888,0.437201819711248,1.8075449895848,"APPAREL","CS","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","EVQ03","550","40","0","Good","0.7245","","385","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1005","CY6339","CS_Graphic T-Shirt_ADULT_MEN","CV4282",6.3633155355139,9.4888607517566,67.0609012186833,4,1305.06034126391,92.8181860041101,7.18181399588993,4.81618918949331,"APPAREL","CS","4/11/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Tennis","Graphic T-Shirt","ADULT","MEN","US SPORTS","SP","ELG47*","93.72893238","40","0","Good","0.81625","","66","NO ASSIGNMENT","INLINE","CCH","","APPAREL","CS","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","1700","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1006","CY6339","DtC_Graphic T-Shirt_ADULT_MEN","CE2240",6.75913150324418,7.92487038824037,85.2901204955223,5,1255.03864139998,93.2392409708826,6.76075902911744,5.76625952234617,"APPAREL","DtC","1/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","Graphic T-Shirt","ADULT","MEN","ORIGINALS/NEO","OG","GRAPH2","243.5598177","35","0","Good","0.830571429","","84","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","2400","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
"1007","CY6339","DtC_Graphic T-Shirt_ADULT_MEN","CV4282",5.88129646064324,8.77501466382214,67.0232094869403,5,1255.03864139998,95.774414013883,4.22558598611695,2.83212334752596,"APPAREL","DtC","4/11/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Tennis","Graphic T-Shirt","ADULT","MEN","US SPORTS","SP","ELG47*","202.5957481","40","0","Good","0.81625","","66","NO ASSIGNMENT","INLINE","CCH","","APPAREL","DtC","4/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","Graphic T-Shirt","ADULT","MEN","TRAINING","SP","STACK SCOOP","2400","35","0","Good","0.685142857","","1190","NO ASSIGNMENT","INLINE","CCP",""
